vehicle_id;origin_edge_id;origin_taz_id;destination_edge_id;destination_taz_id;origin_starting_time
448;225806045#2;511;225806045#10;509;2021-06-25 20:01:17
449;254299130#6;51;468556885#0;53;2021-06-25 20:01:17
450;414359349#0;406;-225516717#0;406;2021-06-25 20:01:17
451;-204884397#1;744;8917501;743;2021-06-25 20:01:17
452;721725416#2;595;996695181#0;592;2021-06-25 20:01:17
453;224384024;543;821501212;540;2021-06-25 20:01:17
454;E39.13;621;396947818#0;624;2021-06-25 20:01:17
455;-446598044#1;831;-425516678#9;832;2021-06-25 20:01:17
456;-619979101;684;1024537343;684;2021-06-25 20:01:18
457;-224373759#1;6;133748349;4;2021-06-25 20:01:18
458;-679912048;443;-865242590;443;2021-06-25 20:01:18
459;-204884397#1;935;144489134#0;935;2021-06-25 20:01:18
460;-619979101;684;771447912#0;682;2021-06-25 20:01:18
461;620169744#0;348;27050837;351;2021-06-25 20:01:18
462;8918969#0;535;1029399051;532;2021-06-25 20:01:18
463;772972816;751;417099350;752;2021-06-25 20:01:19
464;619568414;429;514630075#0;429;2021-06-25 20:01:20
465;391858941#0;133;483931210;135;2021-06-25 20:01:20
466;-133735880#0;177;286668073#4;179;2021-06-25 20:01:20
467;414359349#0;406;133743897#11;408;2021-06-25 20:01:20
468;-255178167#1;146;225518511#1;144;2021-06-25 20:01:20
469;-8918151#3;907;396986975#0;905;2021-06-25 20:01:20
470;255178136#1;16;-8916465;15;2021-06-25 20:01:20
471;1047613735#0;837;204967524#0;836;2021-06-25 20:01:20
472;414359349#0;406;108195531#0;408;2021-06-25 20:01:20
473;414359349#0;406;283527456#0;407;2021-06-25 20:01:20
474;-682768769;492;396983469#0;489;2021-06-25 20:01:21
475;-27028350;104;222818887#0;103;2021-06-25 20:01:21
476;981636498#0;750;513701211#0;750;2021-06-25 20:01:22
477;255168048#6;852;143666208#0;852;2021-06-25 20:01:22
478;417388061;503;89802439#0;501;2021-06-25 20:01:22
479;437537914#0;491;52432934;491;2021-06-25 20:01:22
480;678038625;912;8919421#0;912;2021-06-25 20:01:22
481;-619979101;684;527829944#0;683;2021-06-25 20:01:23
482;414359349#0;406;8918887#3;409;2021-06-25 20:01:23
483;414359349#0;406;1154171396;403;2021-06-25 20:01:23
484;414359349#0;406;-8917727;406;2021-06-25 20:01:23
485;-28575530#0;226;-44671301#0;227;2021-06-25 20:01:23
486;-682556738;192;-437537689;193;2021-06-25 20:01:23
487;-28575463#1;192;-919204678#0;190;2021-06-25 20:01:24
488;283512618#0;809;850162146;808;2021-06-25 20:01:24
489;772972816;679;84733299;680;2021-06-25 20:01:24
490;437533750#0;206;148885252#0;203;2021-06-25 20:01:24
491;28841115#0;333;527829956#0;330;2021-06-25 20:01:24
492;770522074#1;339;224384016#0;342;2021-06-25 20:01:24
493;417087285;296;-680955161#1;296;2021-06-25 20:01:24
494;-202317711#2;774;417099307#0;775;2021-06-25 20:01:25
495;475767102;709;-263108751#11;710;2021-06-25 20:01:25
496;-1194858874;314;-26940502#8;315;2021-06-25 20:01:26
497;414359349#0;406;396985371#0;406;2021-06-25 20:01:26
498;-254466687#0;729;513702901#0;730;2021-06-25 20:01:26
499;255178089#1;904;-255178089#3;904;2021-06-25 20:01:26
500;694654074#0;202;-8919537#2;199;2021-06-25 20:01:26
501;133743871;390;-681758076#1;389;2021-06-25 20:01:26
502;414359349#0;406;283527464#0;406;2021-06-25 20:01:26
503;619590729;324;-254759958#1;321;2021-06-25 20:01:26
504;283529417#0;76;515583838#0;79;2021-06-25 20:01:26
505;513659775;675;396947816;675;2021-06-25 20:01:27
506;-706542863#0;592;991915375;589;2021-06-25 20:01:27
507;143666212#0;853;288265976;850;2021-06-25 20:01:28
508;27145835#1;46;-255351731;46;2021-06-25 20:01:28
509;-619979101;684;84733260#0;681;2021-06-25 20:01:28
510;414359349#0;406;225516719;406;2021-06-25 20:01:28
511;99231463#0;780;397148935;778;2021-06-25 20:01:28
512;-254760012#1;538;678504817;541;2021-06-25 20:01:28
513;527829973#0;342;425516617#8;339;2021-06-25 20:01:29
514;-224384058#0;483;1105662564;486;2021-06-25 20:01:29
515;437921062#0;649;514616615;652;2021-06-25 20:01:29
516;680783343#0;406;619568426#1;403;2021-06-25 20:01:29
517;414359349#0;406;27019884#4;409;2021-06-25 20:01:30
518;397105106#0;32;514550010#8;32;2021-06-25 20:01:30
519;619568421;109;-1216148099#2;112;2021-06-25 20:01:30
520;E32;927;255351742#0;927;2021-06-25 20:01:30
521;417101702#0;740;-204884387#1;742;2021-06-25 20:01:30
522;8916881;167;224384013#6;166;2021-06-25 20:01:30
523;8920632;599;437964226#0;600;2021-06-25 20:01:31
524;680783343#0;406;-133743897#6;408;2021-06-25 20:01:31
525;-28952785#8;58;286345445#1;59;2021-06-25 20:01:31
526;-28952785#1;62;-247329526;65;2021-06-25 20:01:32
527;-514452166;176;32004542#0;177;2021-06-25 20:01:32
528;364480068#0;943;254971067#0;944;2021-06-25 20:01:32
529;417087664#0;259;-133856229;262;2021-06-25 20:01:32
530;-514488598;236;-8919656#1;233;2021-06-25 20:01:32
531;286299594;200;-437558265#0;198;2021-06-25 20:01:32
532;255178136#1;16;106963935#0;19;2021-06-25 20:01:32
533;-619535759;347;133376114#3;348;2021-06-25 20:01:32
534;414359349#0;406;108195533;408;2021-06-25 20:01:32
535;27028349#0;104;-217358403#1;104;2021-06-25 20:01:32
536;475767102;709;1112271469;711;2021-06-25 20:01:33
537;159783445#2;28;397115308#3;27;2021-06-25 20:01:33
538;254756523;976;619535678;975;2021-06-25 20:01:33
539;680402692;777;120256351#0;776;2021-06-25 20:01:33
540;-681660476;729;513702901#0;730;2021-06-25 20:01:34
541;84733312#0;696;713727638#0;696;2021-06-25 20:01:34
542;619535770#0;853;143666212#0;853;2021-06-25 20:01:34
543;419633759#3;568;-8917085#2;567;2021-06-25 20:01:34
544;619979116;742;1021093206;743;2021-06-25 20:01:34
545;414359349#0;406;1087411662;403;2021-06-25 20:01:35
546;770522074#1;339;477214641#0;342;2021-06-25 20:01:35
547;414359349#0;406;-283527469;406;2021-06-25 20:01:35
548;27183379#1;540;8915626;540;2021-06-25 20:01:35
549;8939343#2;2;-224373760#2;5;2021-06-25 20:01:35
550;619568401;46;1138462609;44;2021-06-25 20:01:36
551;255178136#1;2;-37573546#4;4;2021-06-25 20:01:36
552;E39.13;621;-417087485#1;622;2021-06-25 20:01:36
553;247966219#0;599;254299118;600;2021-06-25 20:01:37
554;364480068#0;942;-1120512099#1;942;2021-06-25 20:01:37
555;527829944#0;683;-1040509547;685;2021-06-25 20:01:37
556;87297166;351;399142440#8;351;2021-06-25 20:01:37
557;619568426#1;403;-8921588;403;2021-06-25 20:01:37
558;-8916244;443;-679912048;443;2021-06-25 20:01:38
559;154648143#0;567;45566316#0;566;2021-06-25 20:01:38
560;619535678;975;30257195;975;2021-06-25 20:01:38
561;255351715#0;494;682768772#0;492;2021-06-25 20:01:38
562;27044189#1;428;506695579#0;431;2021-06-25 20:01:38
563;-133733597;263;-133856219;262;2021-06-25 20:01:38
564;-396983330#1;637;-133733581#0;637;2021-06-25 20:01:38
565;414359349#0;406;23925246;409;2021-06-25 20:01:39
566;158804438;675;-26940502#10;676;2021-06-25 20:01:39
567;-224373753#1;775;-111560682#1;775;2021-06-25 20:01:39
568;772972816;679;84733260#0;681;2021-06-25 20:01:39
569;-152906274;535;414894752#0;536;2021-06-25 20:01:39
570;8918969#0;535;283523313#1;536;2021-06-25 20:01:40
571;175507524#0;741;E19;740;2021-06-25 20:01:40
572;-619979114;742;417400734#0;743;2021-06-25 20:01:40
573;283535654#1;262;505747573#2;265;2021-06-25 20:01:40
574;27145608#0;107;255351746#1;110;2021-06-25 20:01:40
575;-397099381;873;188964538#3;874;2021-06-25 20:01:41
576;28841117#0;748;29023785#0;747;2021-06-25 20:01:42
577;396983469#0;489;1105662565;486;2021-06-25 20:01:42
578;619568411#1;158;254299725#0;158;2021-06-25 20:01:42
579;619568401;46;32007659;46;2021-06-25 20:01:42
580;414359349#0;407;414359348#0;407;2021-06-25 20:01:43
581;-619979101;684;-964199564;685;2021-06-25 20:01:43
582;202317711#0;953;224199013#0;955;2021-06-25 20:01:43
583;217323244;533;1029399049;532;2021-06-25 20:01:43
584;461084153#3;341;212214144#4;343;2021-06-25 20:01:44
585;619979116;742;111552058#0;742;2021-06-25 20:01:44
586;414359348#0;407;396983465#0;407;2021-06-25 20:01:44
587;514606182;390;247329523;390;2021-06-25 20:01:44
588;-133748358;4;-254396723;6;2021-06-25 20:01:44
589;396968569#0;659;396985968#0;658;2021-06-25 20:01:44
590;777160085;966;8916887;967;2021-06-25 20:01:45
591;E39.13;621;396947821;624;2021-06-25 20:01:45
592;-224373753#1;775;-111560682#1;775;2021-06-25 20:01:45
593;-397146715#4;352;-148902179#0;349;2021-06-25 20:01:45
594;-255178153#2;388;679312243#1;389;2021-06-25 20:01:46
595;-8916866#2;1;133748349;4;2021-06-25 20:01:46
596;28572356;99;8917166#16;100;2021-06-25 20:01:46
597;28841117#0;748;513701212#0;749;2021-06-25 20:01:47
598;143617587;657;396968566;659;2021-06-25 20:01:47
599;26929845#1;204;437535047;206;2021-06-25 20:01:47
600;414359348#0;407;-283527461#2;407;2021-06-25 20:01:47
601;143617587;657;396968569#0;659;2021-06-25 20:01:47
602;414359348#0;407;495831132;408;2021-06-25 20:01:47
603;256400244#0;781;397140314#0;778;2021-06-25 20:01:47
604;414359348#0;407;108195531#0;408;2021-06-25 20:01:47
605;417087474;579;158602255#0;582;2021-06-25 20:01:47
606;397103492#0;32;514550021;32;2021-06-25 20:01:48
607;1154448535#1;486;-417385474;486;2021-06-25 20:01:48
608;513726809#0;202;-133735882#0;202;2021-06-25 20:01:48
609;396983469#0;489;255178174#0;489;2021-06-25 20:01:48
610;8921221#0;819;-28738271#2;817;2021-06-25 20:01:48
611;514488598;230;514488599#0;230;2021-06-25 20:01:48
612;-224373753#1;775;397153595#0;773;2021-06-25 20:01:49
613;143666212#0;853;-706534240#0;853;2021-06-25 20:01:49
614;364480068#0;942;-1120512099#1;942;2021-06-25 20:01:49
615;772972816;679;396950811;677;2021-06-25 20:01:49
616;255351732#1;111;-286186803#3;112;2021-06-25 20:01:49
617;148902182#5;839;225847529#0;836;2021-06-25 20:01:49
618;-28843615#4;346;461084153#4;344;2021-06-25 20:01:49
619;414359348#0;407;106046467#0;407;2021-06-25 20:01:50
620;417101702#0;740;850228676#0;743;2021-06-25 20:01:50
621;414359348#0;407;283526875#0;407;2021-06-25 20:01:50
622;-224373753#1;775;88572881#0;773;2021-06-25 20:01:50
623;-E14;740;1021093206;743;2021-06-25 20:01:50
624;255351705;226;8922760#0;224;2021-06-25 20:01:50
625;30029172#3;348;-619535759;347;2021-06-25 20:01:50
626;679558637#0;407;-283527469;406;2021-06-25 20:01:51
627;-682768769;492;283529736;491;2021-06-25 20:01:51
628;513704174#0;666;739601030#1;663;2021-06-25 20:01:51
629;254984060#1;8;-224373760#5;5;2021-06-25 20:01:51
630;254759942#0;296;396945625;294;2021-06-25 20:01:52
631;8921221#0;819;28738271#1;818;2021-06-25 20:01:52
632;-255351711#4;227;28575542;228;2021-06-25 20:01:52
633;255178136#1;2;464936238;3;2021-06-25 20:01:52
634;-255351711#4;227;48959762;226;2021-06-25 20:01:52
635;254299130#3;79;8921059#3;77;2021-06-25 20:01:52
636;-970291440;124;-136859849#0;122;2021-06-25 20:01:53
637;-619979101;684;86331228#0;686;2021-06-25 20:01:53
638;86331242#0;297;396945625;294;2021-06-25 20:01:53
639;27044189#1;428;158624831#0;430;2021-06-25 20:01:53
640;89802430#0;169;-254759910#5;171;2021-06-25 20:01:53
641;-619979101;684;-88572932#0;685;2021-06-25 20:01:53
642;396985370#0;407;-133743897#2;408;2021-06-25 20:01:54
643;254299130#6;51;8916671#1;51;2021-06-25 20:01:54
644;1057808746#0;700;277480564;702;2021-06-25 20:01:54
645;527857399#0;343;-212214144#6;343;2021-06-25 20:01:54
646;772972816;679;396950809#0;676;2021-06-25 20:01:54
647;396985370#0;407;-133743897#7;408;2021-06-25 20:01:54
648;225516729#0;407;23925246;409;2021-06-25 20:01:54
649;-224373753#1;775;-120256351#2;777;2021-06-25 20:01:55
650;396985370#0;407;397094082;409;2021-06-25 20:01:55
651;-E14;740;-736359898;743;2021-06-25 20:01:55
652;8919527#4;46;159778999#1;43;2021-06-25 20:01:55
653;-8921059#4;69;1208130545#0;72;2021-06-25 20:01:56
654;-619979101;684;1052659297;681;2021-06-25 20:01:58
655;-69598564;386;-945319779;386;2021-06-25 20:01:58
656;224384059#0;632;27041554#0;633;2021-06-25 20:01:58
657;88572881#0;773;-111560682#1;775;2021-06-25 20:01:58
658;948053614;491;-8918887#0;488;2021-06-25 20:01:58
659;225516729#0;407;396985371#0;406;2021-06-25 20:01:59
660;513704174#0;666;-88572941#3;669;2021-06-25 20:01:59
661;225516729#0;407;108195533;408;2021-06-25 20:01:59
662;-8917032#0;16;8918765#11;19;2021-06-25 20:02:00
663;228228520#0;588;133781775#0;587;2021-06-25 20:02:00
664;-224373753#1;775;88463827#0;778;2021-06-25 20:02:00
665;-E14;740;1111450276;743;2021-06-25 20:02:00
666;256400244#0;942;-1120512099#1;942;2021-06-25 20:02:00
667;225516729#0;407;-469387974#0;408;2021-06-25 20:02:00
668;-192552299#2;157;225806046#1;160;2021-06-25 20:02:00
669;513704174#0;666;-204884121#1;667;2021-06-25 20:02:01
670;256400244#0;942;91181774#0;941;2021-06-25 20:02:02
671;364480068#0;942;513676825;940;2021-06-25 20:02:02
672;-770016877#1;642;107674371#3;640;2021-06-25 20:02:02
673;1216148099#2;112;255351733#3;115;2021-06-25 20:02:02
674;417099307#0;775;680402692;777;2021-06-25 20:02:02
675;27145835#1;46;255178115#1;47;2021-06-25 20:02:02
676;-133781761#1;277;417952848;280;2021-06-25 20:02:02
677;-255178156;17;-255351703;15;2021-06-25 20:02:02
678;283527469;406;-133743897#4;408;2021-06-25 20:02:02
679;148902187#0;816;8918232#0;819;2021-06-25 20:02:02
680;512283898#0;696;84733312#0;696;2021-06-25 20:02:02
681;225516712#2;124;397097603#0;125;2021-06-25 20:02:02
682;619535770#0;853;-505761791#1;853;2021-06-25 20:02:03
683;681699526#0;632;396959339;635;2021-06-25 20:02:03
684;1024537343;744;-417101702#1;742;2021-06-25 20:02:03
685;225516729#0;407;-133743897#0;408;2021-06-25 20:02:03
686;225516729#0;407;1088243102;410;2021-06-25 20:02:03
687;-27041779#1;44;255178099#1;43;2021-06-25 20:02:04
688;-739669067#1;679;396950820;676;2021-06-25 20:02:04
689;397264559#0;522;683996039;519;2021-06-25 20:02:04
690;-224373753#1;775;677165867;778;2021-06-25 20:02:04
691;88572948#0;743;28841121#0;746;2021-06-25 20:02:04
692;679545524;495;397077938;495;2021-06-25 20:02:04
693;-28575463#1;192;415470419#0;189;2021-06-25 20:02:05
694;255330047#0;657;396968569#0;659;2021-06-25 20:02:05
695;-204884121#1;667;985061709#0;670;2021-06-25 20:02:05
696;225516729#0;407;495831132;408;2021-06-25 20:02:06
697;262935937#1;503;-225806045#5;505;2021-06-25 20:02:06
698;1154448535#5;488;30516559#0;490;2021-06-25 20:02:06
699;-514488598;236;406582610;238;2021-06-25 20:02:06
700;225516729#0;407;145486781#2;407;2021-06-25 20:02:06
701;-204884121#1;667;25758528#0;665;2021-06-25 20:02:06
702;945294690#0;592;513963921#0;591;2021-06-25 20:02:06
703;225516729#0;407;680378764#0;406;2021-06-25 20:02:06
704;254968943#5;41;397121964#0;44;2021-06-25 20:02:06
705;-255351711#3;227;-28575542;228;2021-06-25 20:02:06
706;44671299;585;-255166635;586;2021-06-25 20:02:06
707;-254750818#0;236;23881019#1;234;2021-06-25 20:02:06
708;192368991#0;104;35800045;107;2021-06-25 20:02:07
709;512283898#0;696;-514524723#0;697;2021-06-25 20:02:07
710;27028349#0;104;286505375#0;104;2021-06-25 20:02:07
711;-680402703;323;585655708#5;326;2021-06-25 20:02:07
712;8939343#2;2;224373758#3;1;2021-06-25 20:02:07
713;-706542863#0;592;-24335439#2;591;2021-06-25 20:02:07
714;397074756#0;491;30758001#0;490;2021-06-25 20:02:08
715;286330681#0;203;1188700478#0;204;2021-06-25 20:02:08
716;396959338;297;396945626;294;2021-06-25 20:02:08
717;-680402702;135;391858941#0;133;2021-06-25 20:02:08
718;158621854#0;442;-8920450#1;443;2021-06-25 20:02:08
719;681699526#0;632;8920394#0;633;2021-06-25 20:02:08
720;-133748358;4;8921358;3;2021-06-25 20:02:08
721;513704174#0;666;693633428#1;669;2021-06-25 20:02:09
722;1024537343;684;51392402#0;684;2021-06-25 20:02:09
723;225806042#0;679;396950809#0;676;2021-06-25 20:02:09
724;397124769#0.76;394;514693611#0;395;2021-06-25 20:02:09
725;397124769#0;394;397147549#0;394;2021-06-25 20:02:09
726;681699526#0;632;158804449#0;635;2021-06-25 20:02:09
727;8917309;535;681658474;536;2021-06-25 20:02:09
728;123867455;928;1030287469#0;930;2021-06-25 20:02:09
729;158468958#0;309;-1158606267#0;307;2021-06-25 20:02:10
730;-E14;740;-224384019#2;742;2021-06-25 20:02:10
731;543844602#0;608;27029264#0;609;2021-06-25 20:02:10
732;981636498#0;750;29023785#0;747;2021-06-25 20:02:10
733;1158606267#3;722;8916485#1;722;2021-06-25 20:02:10
734;-224373753#1;775;-256400251#2;774;2021-06-25 20:02:10
735;-681758074;889;254968940;890;2021-06-25 20:02:10
736;-255178156;17;255351736#1;18;2021-06-25 20:02:10
737;680402692;807;1050251486#0;804;2021-06-25 20:02:10
738;8921221#0;819;28738271#1;818;2021-06-25 20:02:10
739;283527456#0;407;-8917727;406;2021-06-25 20:02:11
740;-225806041;667;417087280#0;666;2021-06-25 20:02:11
741;23880801#0;838;-398129728#1;839;2021-06-25 20:02:11
742;283527456#0;407;-255166630#2;410;2021-06-25 20:02:11
743;255330057#0;725;475253861;722;2021-06-25 20:02:11
744;738000218#0;663;739601030#1;663;2021-06-25 20:02:11
745;945294690#0;592;23959829#2;591;2021-06-25 20:02:11
746;364480068#0;942;254396719#0;945;2021-06-25 20:02:11
747;254756517#0;810;850162146;808;2021-06-25 20:02:12
748;417313684;237;254750818#1;236;2021-06-25 20:02:12
749;-406580282#1;364;85562522#0;365;2021-06-25 20:02:12
750;283527456#0;407;495831132;408;2021-06-25 20:02:12
751;283527456#0;407;-469387974#0;408;2021-06-25 20:02:12
752;254750821#1;150;1034015969;150;2021-06-25 20:02:13
753;-204884397#1;744;-619979114;742;2021-06-25 20:02:13
754;-225516712#1;108;-8918149;109;2021-06-25 20:02:13
755;283527456#0;407;-133743897#6;408;2021-06-25 20:02:13
756;-682768769;492;679545524;495;2021-06-25 20:02:13
757;396950800;677;-224199012;675;2021-06-25 20:02:14
758;-678533539;109;-225516713#0;108;2021-06-25 20:02:14
759;283527456#0;407;145486781#2;407;2021-06-25 20:02:14
760;-682768769;492;679837017#1;490;2021-06-25 20:02:15
761;27028349#0;104;397113426;104;2021-06-25 20:02:15
762;-228186482#1;773;425516617#4;771;2021-06-25 20:02:15
763;1076419799#0;773;120256351#0;776;2021-06-25 20:02:15
764;148902187#0;816;680783337#1;819;2021-06-25 20:02:16
765;-27044185#0;398;133748376;401;2021-06-25 20:02:16
766;-225806042#1;667;860937368;669;2021-06-25 20:02:16
767;-204884121#1;667;-88572901#0;668;2021-06-25 20:02:16
768;8917374#0;51;1208152332#3;49;2021-06-25 20:02:17
769;27028349#0;104;-222818887#0;103;2021-06-25 20:02:17
770;84805680#1;543;437559563;541;2021-06-25 20:02:17
771;-204884397#1;935;228196396#0;938;2021-06-25 20:02:17
772;202317711#0;953;512984875#0;955;2021-06-25 20:02:17
773;120256351#0;776;-111560682#1;775;2021-06-25 20:02:17
774;-224373759#1;6;-255178140#1;6;2021-06-25 20:02:17
775;23959829#0;591;-24335439#1;591;2021-06-25 20:02:17
776;397125833#0;189;-389359770;189;2021-06-25 20:02:17
777;397138671;46;660088934#0;43;2021-06-25 20:02:17
778;220137959;404;404849168;401;2021-06-25 20:02:18
779;689603997;75;8915163;77;2021-06-25 20:02:18
780;283527456#0;407;123867456;408;2021-06-25 20:02:18
781;-8921059#1;69;108194449#9;70;2021-06-25 20:02:18
782;192552506#2;157;1122268837#2;158;2021-06-25 20:02:18
783;-204884397#1;744;-736359898;743;2021-06-25 20:02:18
784;283527456#0;407;679558637#0;407;2021-06-25 20:02:18
785;-255178153#0;388;-681758076#1;389;2021-06-25 20:02:19
786;204884121#0;296;502825982#0;299;2021-06-25 20:02:19
787;359898157#0;958;850162150;958;2021-06-25 20:02:19
788;204884121#0;296;254759935#0;296;2021-06-25 20:02:19
789;1024537343;744;-228196396#1;742;2021-06-25 20:02:20
790;-254750814#0;205;148885252#0;203;2021-06-25 20:02:20
791;397124769#0.76;394;254968962#13;393;2021-06-25 20:02:20
792;-255178167#1;146;254750821#8;146;2021-06-25 20:02:20
793;-739592403#1;836;254297765#0;837;2021-06-25 20:02:20
794;255178127#0;67;-8921059#2;69;2021-06-25 20:02:20
795;680402692;777;120256349#0;776;2021-06-25 20:02:21
796;283527452#0;407;23925246;409;2021-06-25 20:02:21
797;283527452#0;407;61424023;408;2021-06-25 20:02:21
798;8921221#0;819;-28738271#2;817;2021-06-25 20:02:21
799;283527452#0;407;283526873#0;407;2021-06-25 20:02:21
800;247329527#0;503;89802439#0;501;2021-06-25 20:02:22
801;678038619;912;-678038630#1;911;2021-06-25 20:02:22
802;430754969;192;-254971054#0;190;2021-06-25 20:02:22
803;283526875#0;407;-133743897#4;408;2021-06-25 20:02:22
804;30454437;928;620728080#0;927;2021-06-25 20:02:23
805;-27041779#1;44;705655282#0;46;2021-06-25 20:02:23
806;-255351711#2;227;120257661#2;229;2021-06-25 20:02:23
807;-437533750#1;192;397125838#0;189;2021-06-25 20:02:23
808;437533750#0;206;437538405;207;2021-06-25 20:02:24
809;-204884397#1;744;397145820#0;745;2021-06-25 20:02:24
810;-204884397#1;744;-224384019#2;742;2021-06-25 20:02:24
811;437533750#0;206;103755327#0;207;2021-06-25 20:02:24
812;-8921059#1;69;-255178127#0;67;2021-06-25 20:02:24
813;-228186482#1;773;-717728150#0;770;2021-06-25 20:02:24
814;437558270;552;514656309#0;555;2021-06-25 20:02:24
815;8922263#0;778;99231463#0;780;2021-06-25 20:02:24
816;-204884397#1;744;-88597577#1;743;2021-06-25 20:02:24
817;403880755#0;296;396959346;298;2021-06-25 20:02:24
818;497520879#0;850;255168048#0;852;2021-06-25 20:02:24
819;283527452#0;407;225516716#0;407;2021-06-25 20:02:25
820;283527452#0;407;-133743897#11;408;2021-06-25 20:02:25
821;283527452#0;407;-133743897#8;408;2021-06-25 20:02:25
822;283527452#0;429;-468133442#1;431;2021-06-25 20:02:25
823;-678533539;109;-286186803#3;112;2021-06-25 20:02:25
824;283512618#0;809;417101704#0;810;2021-06-25 20:02:25
825;-202317711#2;774;1076419799#0;773;2021-06-25 20:02:25
826;397153595#0;774;425516617#3;772;2021-06-25 20:02:25
