timestamp;vehicle_id;longitude;latitude;heading;avg_speed
2021-01-01T00:00:46.000;1543;-122,386429;37,751278;0;0
2021-01-01T00:00:46.000;1545;-122,384636;37,752789;315;0
2021-01-01T00:00:46.000;1440;-122,384308;37,752224;0;0
2021-01-01T00:00:46.000;7274;-122,40963;37,763874;345;0
2021-01-01T00:00:46.000;5723;-122,409843;37,763561;165;0
2021-01-01T00:00:47.000;1508;-122,384529;37,752655;0;0
2021-01-01T00:00:47.000;1543;-122,386429;37,751278;0;0
2021-01-01T00:00:47.000;5719;-122,409737;37,763416;165;0
2021-01-01T00:00:47.000;8652;-122,390617;37,756367;345;0
2021-01-01T00:00:47.000;2043;-122,384834;37,751926;0;0
2021-01-01T00:00:47.000;8720;-122,38987;37,737507;180;11
2021-01-01T00:00:47.000;2048;-122,446503;37,721359;45;0
2021-01-01T00:00:48.000;1525;-122,384491;37,752426;345;0
2021-01-01T00:00:48.000;5866;-122,446747;37,784393;345;0
2021-01-01T00:00:48.000;7218;-122,451454;37,70929;240;19
2021-01-01T00:00:48.000;1458;-122,445541;37,722279;30;0
2021-01-01T00:00:48.000;7239;-122,409973;37,763317;165;0
2021-01-01T00:00:48.000;5797;-122,407417;37,739567;90;5
2021-01-01T00:00:49.000;7204;-122,409431;37,764034;345;0
2021-01-01T00:00:49.000;2001;-122,446869;37,72226;0;0
2021-01-01T00:00:49.000;2008;-122,446747;37,722462;180;0
2021-01-01T00:00:49.000;1432;-122,384186;37,751526;165;0
2021-01-01T00:00:49.000;2053;-122,384659;37,752529;0;0
2021-01-01T00:00:49.000;5836;-122,446915;37,784679;0;0
2021-01-01T00:00:49.000;6521;-122,391869;37,749001;0;0
2021-01-01T00:00:49.000;1549;-122,385902;37,751537;0;0
2021-01-01T00:00:50.000;1447;-122,384491;37,751884;0;0
2021-01-01T00:00:50.000;1412;-122,384186;37,751743;165;0
2021-01-01T00:00:50.000;1411;-122,384338;37,751568;0;0
2021-01-01T00:00:50.000;7234;-122,409645;37,764023;345;0
2021-01-01T00:00:50.000;1407;-122,386063;37,750595;0;0
2021-01-01T00:00:50.000;2033;-122,386078;37,750904;0;0
2021-01-01T00:00:50.000;7206;-122,409683;37,76405;345;0
2021-01-01T00:00:50.000;1523;-122,384445;37,752228;0;0
2021-01-01T00:00:50.000;1474;-122,447044;37,722618;180;0
2021-01-01T00:00:50.000;1410;-122,384171;37,752228;0;0
2021-01-01T00:00:51.000;7241;-122,409462;37,763493;0;0
2021-01-01T00:00:51.000;8718;-122,389809;37,756413;0;0
2021-01-01T00:00:51.000;1460;-122,384171;37,751328;165;0
2021-01-01T00:00:51.000;1441;-122,384201;37,751957;165;0
2021-01-01T00:00:51.000;2003;-122,384705;37,751835;0;0
2021-01-01T00:00:51.000;2029;0;0;0;0
2021-01-01T00:00:52.000;6605;-122,452629;37,781898;255;18
2021-01-01T00:00:52.000;5797;-122,407402;37,739563;90;0
2021-01-01T00:00:52.000;1401;-122,385948;37,750935;0;0
2021-01-01T00:00:52.000;8776;-122,411583;37,807438;60;0
2021-01-01T00:00:52.000;5729;-122,409912;37,763405;165;0
2021-01-01T00:00:52.000;1401;-122,385948;37,750935;0;0
2021-01-01T00:00:53.000;2010;-122,38475;37,75256;0;0
2021-01-01T00:00:53.000;5727;-122,409874;37,763767;0;0
2021-01-01T00:00:53.000;8656;-122,504501;37,739777;345;2
2021-01-01T00:00:53.000;2031;-122,385796;37,751377;0;0
2021-01-01T00:00:53.000;7247;-122,409439;37,763863;345;0
2021-01-01T00:00:54.000;1527;-122,385948;37,750618;0;0
2021-01-01T00:00:54.000;2034;-122,38623;37,751823;0;0
2021-01-01T00:00:54.000;5805;-122,446518;37,784317;345;0
2021-01-01T00:00:54.000;2050;-122,446686;37,722393;0;0
2021-01-01T00:00:54.000;7282;-122,409615;37,763523;345;0
2021-01-01T00:00:55.000;1400;-122,384315;37,751312;0;0
2021-01-01T00:00:55.000;2029;-122,385574;37,751823;0;0
2021-01-01T00:00:55.000;2022;-122,385963;37,752861;0;0
2021-01-01T00:00:55.000;1538;-122,384476;37,75256;0;0
2021-01-01T00:00:55.000;2029;-122,385574;37,751823;0;0
